0	Ken Wilson	Ken Wilson (sportscaster)	In joining Paulson, a close friend and longtime colleague, Wilson will try to address issues from a more macro perspective, the report quoted people familiar with the matter as saying. Goldman Sachs Group Inc.'s most senior financial-institutions banker, Ken Wilson, is temporarily leaving the firm to advise Treasury Secretary Henry Paulson on how to resolve the country's banking crisis, The Wall Street Journal reported on Monday. Wilson's appointment reflects the seriousness of issues facing the Treasury, which is trying to instill public confidence in the financial system without pushing the federal government into expensive public bailouts, said the journal. As chairman of Goldman's Financial Institutions Group, Wilson has proved to be a big player in capital raisings and reorganizations across the banking sector. The 61-year-old Wilson is expected to serve without pay, in a period through January, the report said.
1	Kirk Broadfoot	Kirk Broadfoot	"Rangers have agreed to sign St Mirren defender Kirk Broadfoot at the end of the season. ""I am pleased Kirk has agreed to join us,"" Rangers manager Walter Smith told the club's official website. told the club's official website. ""He has played very well for St Mirren in the SPL"
1	Eugene Fluckey	Eugene B. Fluckey	Paul Tibbets, commander and pilot of the Enola Gay, was hailed along with military heroes Eugene Fluckey, Billy Walkabout, John Henebry, Silvestre Herrera, Jefferson DeBlanc, Raleigh Rhodes, and Jay Zeamer.
0	Greenwich, Connecticut	Greenwich, Connecticut	Hilfiger has lived in Greenwich for more than 10 years.
1	Leeds, Alabama	Leeds, Alabama	several workers injured LEEDS, Alabama 2008-05-15 18:23:04 UTC  Ambulances took the injured workers to hospitals after the collapse at M&amp;B Hangers shortly after 9 a.m. in Leeds, near Birmingham.
0	Mike Jones	Mike Jones (rapper)	"SOURCE=""blog""> BLOG TEXT 2007-05-16T00:00:00  Previewing the June release of his book, I Had To Say Something: The Art Of Ted Haggard's Fall (co-authored by Sam Gallegos), there is a great story about Mike Jones in the current issue of the Advocate ."
1	Chatsworth, GA.	Chatsworth, Georgia	USENET TEXT 2008-02-19T23:00:00  Chatsworth, GA. - PLEASE HELP NOW! - Sweet, emaciated Senior Boxer needs help, rescue ASAP!! - Plus Transport available!! He's at the high-kill Murray County Shelter in Chatsworth, GA ( just north of Atlanta, and just south of Chattanooga, TN)! Please help him continue to live!! NOTE: The pup must have a rescue lined up ASAP, but can stay at the shelter a couple days longer if needed.
1	Leisel Jones	Leisel Jones	Australia's Leisel Jones won the women's 100m breaststroke world title here Tuesday in a new championship time of 1:05.72, the second fastest time in history.
1	Leisel Jones	Leisel Jones	Australia's Leisel Jones won the Olympic Games women's 100m breaststroke title here on Tuesday.
1	Mary Louise Wilson	Mary Louise Wilson	Tony winner Mary Louise Wilson leaves `Grey Gardens ' musical July 29 Mary Louise Wilson, who won a Tony for playing Big Edie in the show, will leave the musical July 29, its producers announced Thursday. No word yet on who will replace Wilson.
0	MIA	M.I.A. (artist)	Macao International Airport (MIA) and Canada's Winnipeg James Armstrong Richardson International Airport inked a twin-airport agreement here on Friday. The MIA handled 3.7 million passengers and 35,376 take-offs and touch-downs in the first eight months of 2007, according to statistics released by the airport.
1	MIA	M.I.A. (artist)	MIA is featured on the cover and in the pages of the new issue of the new magazine Baby Baby Baby which doesn't have a website but they do have a bitchin' My Space profile : I'm not sure if this new mag will have a long life but the fact that they managed to get MIA for the cover of this new issue speaks highly to their taste level.
0	Kenneth Miller	Kenneth R. Miller	Four of their six witnesses bailed, they had tons of their internal hate documents entered into the record, and now Professor Kenneth Miller, their star witness, just admitted on the stand that he is sure gays suffer frequent workplace discrimination.
1	Winchester	Winchester	Ship-shape and Winchester fashion I was reading about cathedrals and encountered this picture of the nave of Winchester cathedral: And I was reminded of my one visit to the place, when a friend pointed out to me a sloping mirror provided for easier inspection of the vaulting without craning one's neck.
0	Winchester	Winchester	Shorter End of County Court System; Beginning of New City of Winchester, 1743-1850 Winchester, Water Supply of, Gas, Electricity and Manufactures; Criminal Trials.
0	Winchester	Winchester	Meet in the back parking lot of the New England Rehabilitation Hospital which is on Route 3 near the Winchester/Woburn town line.
0	Winchester	Winchester	All the old (eg 70s/early 80s) DEC LP0x drum printers we used to have had a Winchester connector like that on them, and the other end seems clearly designed to plug into a circuit board (as opposed to plugging into an external connector).
1	Joe Montana	Joe Montana	"That Montana has medically treated his problem should not be a major story, but somehow, it is. And as for all the criticism Grossman has taken this season in Chicago, Montana sees a bigger picture. The only player to win the Super Bowl MVP award three times - the first one coming 25 years and one week ago - Montana's cold- bloodedness defined the San Francisco 49ers during their dynastic years. ""They give him a lot of leeway at the line of scrimmage,"" Montana said. Montana did his own research and found his father, Joe Sr., had the same condition. But Montana paused in town Wednesday before heading to Miami to take up his real cause of the week. So it was with utter disbelief that after a routine physical in 2002, just seven years after his retirement, Montana was informed had a serious blood-pressure condition that needed immediate attention. Montana can't pick a winner for Super Bowl XLI. ATLANTA -- Every summer Joe Montana took his physical, and every year he passed. Montana was 26, four years younger than Manning, when he played in his first Super Bowl, the 26-21 victory over Cincinnati.  ""With the way that team is set up, you don't really expect a lot from the"
1	Bloomfield	Bloomfield, New Jersey	Tony Soprano is welcome in the North Jersey town of Bloomfield. HBO was to shoot the scene at an ice cream shop in Bloomfield.
1	Joaquin Phoenix	Joaquin Phoenix	"Joaquin Phoenix confirms he ' s done with movies The writing on Joaquin Phoenix's fists said it all. It's rediscovering something else,"" said Phoenix, 34, whose publicist disclosed Friday that the actor intended to focus on music. The words ""Good Bye"" were penned on the actor's knuckles at a premiere Saturday night for his latest film, and Phoenix confirmed a surprise announcement he made last week: That he's giving up movies. At a fundraiser in San Francisco early last week, Phoenix first talked about his decision to the TV show ""Extra."" In an interview with Associated Press Television News before the American Film Institute festival premiere of ""Two Lovers,"" Phoenix said the film would be his last. ""Two Lovers"" stars Phoenix as a heartbroken man torn between a needy, neurotic neighbor (Gwyneth Paltrow) and the sensible woman (Vinessa Shaw) his parents want him to marry. Phoenix learned the guitar and did his own singing to play country legend Johnny Cash in ""Walk the Line,"" which earned the actor an Academy Award nomination. ""It's like greener pastures, you know what I mean?"" Phoenix said Saturday."
1	ELIZABETH VARGAS	Elizabeth Vargas	"ELIZABETH VARGAS: So you don't agree with that report that calls the U.S. ""woefully unprepared?"" BUSH: I think the U.S. is better prepared than woefully unprepared."
1	Stacey Jones	Stacey Jones	"New Zealand international scrum-half Stacey Jones has signed a year-long extension to his contract with Super League club Catalans Dragons. ""I am very happy to be Catalan in 2008 because it will be a crucial season for the future of the club,"" Jones said."
1	Aretha Franklin	Aretha Franklin	*Franklin Slams Beyonce Grammy Intro * *[image: AP Photo]*&lt; http://hosted.ap.org/dynamic/files/photos/8/838a5020-5ea7-42b3-b5a8-1... &gt; AP Photo/Kevork Djansezian Advertisement &lt; http://ad.doubleclick.net/click%3Bh=v8/3665/7/61/%2a/m%3B165572124%3B... &gt; &lt; http://oascentral.hosted.ap.org/RealMedia/ads/click_lx.ads/FLTAL.host... &gt; Buy AP Photo Reprints      &lt; http://pictopia.com/perl/gal?provider_id=38 &gt; Your Questions Answered &lt; http://hosted.ap.org/dynamic/stories/A/ASK_AP?SITE=FLTAL&amp;amp;SECTION=HOME &gt; Ask AP: Running Backs and Nuclear Waste &lt; http://hosted.ap.org/dynamic/stories/A/ASK_AP?SITE=FLTAL&amp;amp;SECTION=HOME... &gt; LOS ANGELES (AP) -- When Aretha Franklin is unhappy, she does not mince words.
